Date,Price,Open,High,Low,Vol.,Change %,Returns,Residuals,Shock_ModelBased,Shock_EventBased
2021-02-25,38.57,39.83,39.83,38.63,1.10K,-2.23%,-0.02230671736375167,-0.023651348398555892,0,0
2021-02-26,37.6,38.03,38.39,37.55,4.43K,-2.51%,-0.02514907959554058,-0.030161262656313248,1,0
2021-03-01,37.45,38.16,38.43,37.43,2.67K,-0.40%,-0.003989361702127603,-0.0045398850465187025,0,0
2021-03-02,38.69,37.25,38.73,37.16,3.33K,3.31%,0.03311081441922559,0.033687318970659734,1,0
2021-03-03,37.82,38.72,38.75,37.49,2.72K,-2.25%,-0.022486430602222773,-0.021611002631661852,0,0
2021-03-04,38.51,37.95,38.73,37.03,2.10K,1.82%,0.01824431517715497,0.012876990296293972,0,0
2021-03-05,39.36,38.6,39.45,38.16,1.70K,2.21%,0.02207218904180741,0.020511241662514154,0,0
2021-03-08,39.47,39.76,39.76,38.67,3.13K,0.28%,0.0027947154471543723,-5.240841750355895e-05,0,0
2021-03-09,40.98,39.57,41.1,39.4,1.61K,3.83%,0.03825690397770454,0.038445580820948316,1,0
2021-03-10,41.87,40.96,42.12,40.83,7.58K,2.17%,0.021717911176183602,0.01927411897739662,0,0
2021-03-11,42.27,42.01,43.02,41.35,9.37K,0.96%,0.00955337950800117,0.007583029715303578,0,0
2021-03-12,43.19,42.16,43.22,41.85,3.02K,2.18%,0.02176484504376619,0.020998405054720694,0,0
2021-03-15,42.73,42.44,43.65,42.42,8.30K,-1.07%,-0.010650613567955602,-0.012492637647733425,0,0
2021-03-16,41.96,42.5,42.94,41.92,12.13K,-1.80%,-0.018020126374912127,-0.018712152745657778,0,0
2021-03-17,43.34,42.33,43.4,42.1,5.37K,3.29%,0.03288846520495725,0.032673518669455996,1,0
2021-03-18,42.74,43.34,44.07,42.58,8.89K,-1.38%,-0.013844023996308241,-0.013191292533725755,0,0
2021-03-19,42.31,42.4,42.64,41.6,2.72K,-1.01%,-0.010060832943378561,-0.012174057356377874,0,0
2021-03-22,43.18,42.1,43.35,42.09,1.08K,2.06%,0.020562514771921503,0.01892144761685646,0,0
2021-03-23,41.78,43.02,43.11,41.67,3.18K,-3.24%,-0.03242241778601196,-0.03485039175145693,1,0
2021-03-24,41.96,41.86,42.03,41.12,3.08K,0.43%,0.0043082814743895526,0.003118742738391848,0,0
2021-03-25,40.71,41.84,41.95,40.0,3.48K,-2.98%,-0.02979027645376553,-0.030401595128398705,1,0
2021-03-26,42.09,40.71,42.17,40.64,2.27K,3.39%,0.033898305084745894,0.029770831551535957,1,0
2021-03-29,42.2,41.84,42.64,41.19,1.12K,0.26%,0.0026134473746732834,0.005752996031266897,0,0
2021-03-30,42.4,41.94,42.83,41.83,3.40K,0.47%,0.004739336492890933,-0.0011901885144819189,0,0
2021-03-31,42.89,42.48,43.1,42.37,1.30K,1.16%,0.011556603773585028,0.010878893918099498,0,0
2021-04-01,42.81,42.89,43.16,42.53,1.01K,-0.19%,-0.0018652366519001928,-0.006199244845606963,0,0
2021-04-06,44.6,43.2,44.65,43.13,2.11K,4.18%,0.04181266059331934,0.04195237633338932,1,0
2021-04-07,44.23,44.72,44.72,43.9,1.34K,-0.83%,-0.008295964125560662,-0.008314241527170528,0,0
2021-04-08,43.85,44.15,44.32,43.7,1.67K,-0.86%,-0.00859145376441317,-0.012584862381391893,0,0
2021-04-09,44.03,43.9,44.15,43.54,1.43K,0.41%,0.00410490307867728,0.0036080797342940975,0,0
2021-04-12,44.86,44.23,44.97,44.07,3.55K,1.89%,0.018850783556665807,0.016845711591210337,0,0
2021-04-13,44.24,44.97,45.04,44.15,2.31K,-1.38%,-0.013820775746767655,-0.011859612357842598,0,0
2021-04-14,44.2,44.38,44.56,43.86,2.35K,-0.09%,-0.000904159132007254,-0.004469665402044001,0,0
2021-04-15,44.55,44.32,44.9,44.27,1.50K,0.79%,0.007918552036199067,0.0062910156767363315,0,0
2021-04-16,44.8,45.15,45.18,44.77,2.36K,0.56%,0.0056116722783390305,0.0041697988505100085,0,0
2021-04-19,44.74,44.9,45.31,44.29,2.55K,-0.13%,-0.001339285714285654,-0.001595694225436108,0,0
2021-04-20,45.29,44.53,45.55,44.42,1.30K,1.23%,0.012293249888243096,0.009304251321994245,0,0
2021-04-21,46.32,45.31,46.89,45.3,2.40K,2.27%,0.022742327224552827,0.021363819991861786,0,0
2021-04-22,47.51,46.76,47.67,46.66,2.03K,2.57%,0.025690846286701152,0.02462457859027911,0,0
2021-04-23,47.38,47.45,47.53,46.53,2.56K,-0.27%,-0.0027362660492527002,-0.004245789662453408,0,0
2021-04-26,47.67,47.39,48.13,47.39,1.68K,0.61%,0.006120726044744673,0.0027767366004525533,0,0
2021-04-27,47.78,47.5,48.28,46.84,1.36K,0.23%,0.0023075309418920664,0.0015734789700454937,0,0
2021-04-28,48.28,48.15,48.85,47.81,7.19K,1.05%,0.010464629552113802,0.009762212081538792,0,0
2021-04-29,48.51,48.31,48.65,47.65,2.96K,0.48%,0.00476387738193873,0.005294505355475672,0,0
2021-04-30,49.31,48.58,49.83,48.2,7.70K,1.65%,0.0164914450628737,0.014129766649914203,0,0
2021-05-03,49.9,49.59,50.34,49.59,0.70K,1.20%,0.011965118637193184,0.011047612270927366,0,0
2021-05-04,49.06,50.09,50.33,48.87,3.35K,-1.68%,-0.01683366733466929,-0.01896287725971081,0,0
2021-05-05,49.91,49.32,49.96,49.1,9.53K,1.73%,0.017325723603750287,0.015208234773990942,0,0
2021-05-06,50.41,49.96,50.95,49.7,3.74K,1.00%,0.010018032458425141,0.009903386523620527,0,0
2021-05-07,50.93,50.58,51.58,49.9,2.97K,1.03%,0.01031541360841115,0.009024545820896537,0,0
2021-05-10,52.72,51.5,53.25,51.5,3.14K,3.51%,0.03514627920675428,0.034547058960436736,1,0
2021-05-11,53.55,52.38,53.94,51.9,4.22K,1.57%,0.015743550834597775,0.013196128577140089,0,0
2021-05-12,55.85,53.86,55.99,53.59,7.59K,4.30%,0.0429505135387489,0.04111550231269501,1,0
